"location","date","total_cases_per_million","total_deaths_per_million","new_cases_smoothed_per_million","people_fully_vaccinated_per_hundred"
"United States","2023-05-11",302586.44,3294.57,32.28,NA
"United States","2023-05-12",302586.44,3294.57,32.28,NA
"United States","2023-05-13",302586.44,3294.57,32.28,NA
"United States","2023-05-14",302859.5,3300.26,39.01,NA
"United States","2023-05-15",302859.5,3300.26,39.01,NA
"United States","2023-05-16",302859.5,3300.26,39.01,NA
"United States","2023-05-17",302859.5,3300.26,39.01,NA
"United States","2023-05-18",302859.5,3300.26,39.01,NA
"United States","2023-05-19",302859.5,3300.26,39.01,NA
"United States","2023-05-20",302859.5,3300.26,39.01,NA
"United States","2023-05-21",302859.5,3302.48,NA,NA
"United States","2023-05-22",302859.5,3302.48,NA,NA
"United States","2023-05-23",302859.5,3302.48,NA,NA
"United States","2023-05-24",302859.5,3302.48,NA,NA
"United States","2023-05-25",302859.5,3302.48,NA,NA
"United States","2023-05-26",302859.5,3302.48,NA,NA
"United States","2023-05-27",302859.5,3302.48,NA,NA
"United States","2023-05-28",302859.5,3304.66,NA,NA
"United States","2023-05-29",302859.5,3304.66,NA,NA
"United States","2023-05-30",302859.5,3304.66,NA,NA
"United States","2023-05-31",302859.5,3304.66,NA,NA
"United States","2023-06-01",302859.5,3304.66,NA,NA
"United States","2023-06-02",302859.5,3304.66,NA,NA
"United States","2023-06-03",302859.5,3304.66,NA,NA
"United States","2023-06-04",302859.5,3306.7,NA,NA
"United States","2023-06-05",302859.5,3306.7,NA,NA
"United States","2023-06-06",302859.5,3306.7,NA,NA
"United States","2023-06-07",302859.5,3306.7,NA,NA
"United States","2023-06-08",302859.5,3306.7,NA,NA
"United States","2023-06-09",302859.5,3306.7,NA,NA
"United States","2023-06-10",302859.5,3306.7,NA,NA
"United States","2023-06-11",302859.5,3308.55,NA,NA
"United States","2023-06-12",302859.5,3308.55,NA,NA
"United States","2023-06-13",302859.5,3308.55,NA,NA
"United States","2023-06-14",302859.5,3308.55,NA,NA
"United States","2023-06-15",302859.5,3308.55,NA,NA
"United States","2023-06-16",302859.5,3308.55,NA,NA
"United States","2023-06-17",302859.5,3308.55,NA,NA
"United States","2023-06-18",302859.5,3310.35,NA,NA
"United States","2023-06-19",302859.5,3310.35,NA,NA
"United States","2023-06-20",302859.5,3310.35,NA,NA
"United States","2023-06-21",302859.5,3310.35,NA,NA
"United States","2023-06-22",302859.5,3310.35,NA,NA
"United States","2023-06-23",302859.5,3310.35,NA,NA
"United States","2023-06-24",302859.5,3310.35,NA,NA
"United States","2023-06-25",302859.5,3312.06,NA,NA
"United States","2023-06-26",302859.5,3312.06,NA,NA
"United States","2023-06-27",302859.5,3312.06,NA,NA
"United States","2023-06-28",302859.5,3312.06,NA,NA
"United States","2023-06-29",302859.5,3312.06,NA,NA
"United States","2023-06-30",302859.5,3312.06,NA,NA
"United States","2023-07-01",302859.5,3312.06,NA,NA
"United States","2023-07-02",302859.5,3313.65,NA,NA
"United States","2023-07-03",302859.5,3313.65,NA,NA
"United States","2023-07-04",302859.5,3313.65,NA,NA
"United States","2023-07-05",302859.5,3313.65,NA,NA
"United States","2023-07-06",302859.5,3313.65,NA,NA
"United States","2023-07-07",302859.5,3313.65,NA,NA
"United States","2023-07-08",302859.5,3313.65,NA,NA
"United States","2023-07-09",302859.5,3315.09,NA,NA
"United States","2023-07-10",302859.5,3315.09,NA,NA
"United States","2023-07-11",302859.5,3315.09,NA,NA
"United States","2023-07-12",302859.5,3315.09,NA,NA
"United States","2023-07-13",302859.5,3315.09,NA,NA
"United States","2023-07-14",302859.5,3315.09,NA,NA
"United States","2023-07-15",302859.5,3315.09,NA,NA
"United States","2023-07-16",302859.5,3316.59,NA,NA
"United States","2023-07-17",302859.5,3316.59,NA,NA
"United States","2023-07-18",302859.5,3316.59,NA,NA
"United States","2023-07-19",302859.5,3316.59,NA,NA
"United States","2023-07-20",302859.5,3316.59,NA,NA
"United States","2023-07-21",302859.5,3316.59,NA,NA
"United States","2023-07-22",302859.5,3316.59,NA,NA
"United States","2023-07-23",302859.5,3318.17,NA,NA
"United States","2023-07-24",302859.5,3318.17,NA,NA
"United States","2023-07-25",302859.5,3318.17,NA,NA
"United States","2023-07-26",302859.5,3318.17,NA,NA
"United States","2023-07-27",302859.5,3318.17,NA,NA
"United States","2023-07-28",302859.5,3318.17,NA,NA
"United States","2023-07-29",302859.5,3318.17,NA,NA
"United States","2023-07-30",302859.5,3319.79,NA,NA
"United States","2023-07-31",302859.5,3319.79,NA,NA
"United States","2023-08-01",302859.5,3319.79,NA,NA
"United States","2023-08-02",302859.5,3319.79,NA,NA
"United States","2023-08-03",302859.5,3319.79,NA,NA
"United States","2023-08-04",302859.5,3319.79,NA,NA
"United States","2023-08-05",302859.5,3319.79,NA,NA
"United States","2023-08-06",302859.5,3321.76,NA,NA
"United States","2023-08-07",302859.5,3321.76,NA,NA
"United States","2023-08-08",302859.5,3321.76,NA,NA
"United States","2023-08-09",302859.5,3321.76,NA,NA
"United States","2023-08-10",302859.5,3321.76,NA,NA
"United States","2023-08-11",302859.5,3321.76,NA,NA
"United States","2023-08-12",302859.5,3321.76,NA,NA
"United States","2023-08-13",302859.5,3323.96,NA,NA
"United States","2023-08-14",302859.5,3323.96,NA,NA
"United States","2023-08-15",302859.5,3323.96,NA,NA
"United States","2023-08-16",302859.5,3323.96,NA,NA
"United States","2023-08-17",302859.5,3323.96,NA,NA
"United States","2023-08-18",302859.5,3323.96,NA,NA
"United States","2023-08-19",302859.5,3323.96,NA,NA
"United States","2023-08-20",302859.5,3326.67,NA,NA
"United States","2023-08-21",302859.5,3326.67,NA,NA
"United States","2023-08-22",302859.5,3326.67,NA,NA
"United States","2023-08-23",302859.5,3326.67,NA,NA
"United States","2023-08-24",302859.5,3326.67,NA,NA
"United States","2023-08-25",302859.5,3326.67,NA,NA
"United States","2023-08-26",302859.5,3326.67,NA,NA
"United States","2023-08-27",302859.5,3329.8,NA,NA
"United States","2023-08-28",302859.5,3329.8,NA,NA
"United States","2023-08-29",302859.5,3329.8,NA,NA
"United States","2023-08-30",302859.5,3329.8,NA,NA
"United States","2023-08-31",302859.5,3329.8,NA,NA
"United States","2023-09-01",302859.5,3329.8,NA,NA
"United States","2023-09-02",302859.5,3329.8,NA,NA
"United States","2023-09-03",302859.5,3333.28,NA,NA
"United States","2023-09-04",302859.5,3333.28,NA,NA
"United States","2023-09-05",302859.5,3333.28,NA,NA
"United States","2023-09-06",302859.5,3333.28,NA,NA
"United States","2023-09-07",302859.5,3333.28,NA,NA
"United States","2023-09-08",302859.5,3333.28,NA,NA
"United States","2023-09-09",302859.5,3333.28,NA,NA
"United States","2023-09-10",302859.5,3337.14,NA,NA
"United States","2023-09-11",302859.5,3337.14,NA,NA
"United States","2023-09-12",302859.5,3337.14,NA,NA
"United States","2023-09-13",302859.5,3337.14,NA,NA
"United States","2023-09-14",302859.5,3337.14,NA,NA
"United States","2023-09-15",302859.5,3337.14,NA,NA
"United States","2023-09-16",302859.5,3337.14,NA,NA
"United States","2023-09-17",302859.5,3341.27,NA,NA
"United States","2023-09-18",302859.5,3341.27,NA,NA
"United States","2023-09-19",302859.5,3341.27,NA,NA
"United States","2023-09-20",302859.5,3341.27,NA,NA
"United States","2023-09-21",302859.5,3341.27,NA,NA
"United States","2023-09-22",302859.5,3341.27,NA,NA
"United States","2023-09-23",302859.5,3341.27,NA,NA
"United States","2023-09-24",302859.5,3345.42,NA,NA
"United States","2023-09-25",302859.5,3345.42,NA,NA
"United States","2023-09-26",302859.5,3345.42,NA,NA
"United States","2023-09-27",302859.5,3345.42,NA,NA
"United States","2023-09-28",302859.5,3345.42,NA,NA
"United States","2023-09-29",302859.5,3345.42,NA,NA
"United States","2023-09-30",302859.5,3345.42,NA,NA
"United States","2023-10-01",302859.5,3349.69,NA,NA
"United States","2023-10-02",302859.5,3349.69,NA,NA
"United States","2023-10-03",302859.5,3349.69,NA,NA
"United States","2023-10-04",302859.5,3349.69,NA,NA
"United States","2023-10-05",302859.5,3349.69,NA,NA
"United States","2023-10-06",302859.5,3349.69,NA,NA
"United States","2023-10-07",302859.5,3349.69,NA,NA
"United States","2023-10-08",302859.5,3353.79,NA,NA
"United States","2023-10-09",302859.5,3353.79,NA,NA
"United States","2023-10-10",302859.5,3353.79,NA,NA
"United States","2023-10-11",302859.5,3353.79,NA,NA
"United States","2023-10-12",302859.5,3353.79,NA,NA
"United States","2023-10-13",302859.5,3353.79,NA,NA
"United States","2023-10-14",302859.5,3353.79,NA,NA
"United States","2023-10-15",302859.5,3357.65,NA,NA
"United States","2023-10-16",302859.5,3357.65,NA,NA
"United States","2023-10-17",302859.5,3357.65,NA,NA
"United States","2023-10-18",302859.5,3357.65,NA,NA
"United States","2023-10-19",302859.5,3357.65,NA,NA
"United States","2023-10-20",302859.5,3357.65,NA,NA
"United States","2023-10-21",302859.5,3357.65,NA,NA
"United States","2023-10-22",302859.5,3361.72,NA,NA
"United States","2023-10-23",302859.5,3361.72,NA,NA
"United States","2023-10-24",302859.5,3361.72,NA,NA
"United States","2023-10-25",302859.5,3361.72,NA,NA
"United States","2023-10-26",302859.5,3361.72,NA,NA
"United States","2023-10-27",302859.5,3361.72,NA,NA
"United States","2023-10-28",302859.5,3361.72,NA,NA
"United States","2023-10-29",302859.5,3365.5,NA,NA
"United States","2023-10-30",302859.5,3365.5,NA,NA
"United States","2023-10-31",302859.5,3365.5,NA,NA
"United States","2023-11-01",302859.5,3365.5,NA,NA
"United States","2023-11-02",302859.5,3365.5,NA,NA
"United States","2023-11-03",302859.5,3365.5,NA,NA
"United States","2023-11-04",302859.5,3365.5,NA,NA
"United States","2023-11-05",302859.5,3369.15,NA,NA
"United States","2023-11-06",302859.5,3369.15,NA,NA
"United States","2023-11-07",302859.5,3369.15,NA,NA
"United States","2023-11-08",302859.5,3369.15,NA,NA
"United States","2023-11-09",302859.5,3369.15,NA,NA
"United States","2023-11-10",302859.5,3369.15,NA,NA
"United States","2023-11-11",302859.5,3369.15,NA,NA
"United States","2023-11-12",302859.5,3373.23,NA,NA
"United States","2023-11-13",302859.5,3373.23,NA,NA
"United States","2023-11-14",302859.5,3373.23,NA,NA
"United States","2023-11-15",302859.5,3373.23,NA,NA
"United States","2023-11-16",302859.5,3373.23,NA,NA
"United States","2023-11-17",302859.5,3373.23,NA,NA
"United States","2023-11-18",302859.5,3373.23,NA,NA
"United States","2023-11-19",302859.5,3377.42,NA,NA
"United States","2023-11-20",302859.5,3377.42,NA,NA
"United States","2023-11-21",302859.5,3377.42,NA,NA
"United States","2023-11-22",302859.5,3377.42,NA,NA
"United States","2023-11-23",302859.5,3377.42,NA,NA
"United States","2023-11-24",302859.5,3377.42,NA,NA
"United States","2023-11-25",302859.5,3377.42,NA,NA
"United States","2023-11-26",302859.5,3381.6,NA,NA
"United States","2023-11-27",302859.5,3381.6,NA,NA
"United States","2023-11-28",302859.5,3381.6,NA,NA
"United States","2023-11-29",302859.5,3381.6,NA,NA
"United States","2023-11-30",302859.5,3381.6,NA,NA
"United States","2023-12-01",302859.5,3381.6,NA,NA
"United States","2023-12-02",302859.5,3381.6,NA,NA
"United States","2023-12-03",302859.5,3386.67,NA,NA
"United States","2023-12-04",302859.5,3386.67,NA,NA
"United States","2023-12-05",302859.5,3386.67,NA,NA
"United States","2023-12-06",302859.5,3386.67,NA,NA
"United States","2023-12-07",302859.5,3386.67,NA,NA
"United States","2023-12-08",302859.5,3386.67,NA,NA
"United States","2023-12-09",302859.5,3386.67,NA,NA
"United States","2023-12-10",302859.5,3391.92,NA,NA
"United States","2023-12-11",302859.5,3391.92,NA,NA
"United States","2023-12-12",302859.5,3391.92,NA,NA
"United States","2023-12-13",302859.5,3391.92,NA,NA
"United States","2023-12-14",302859.5,3391.92,NA,NA
"United States","2023-12-15",302859.5,3391.92,NA,NA
"United States","2023-12-16",302859.5,3391.92,NA,NA
"United States","2023-12-17",302859.5,3397.34,NA,NA
"United States","2023-12-18",302859.5,3397.34,NA,NA
"United States","2023-12-19",302859.5,3397.34,NA,NA
"United States","2023-12-20",302859.5,3397.34,NA,NA
"United States","2023-12-21",302859.5,3397.34,NA,NA
"United States","2023-12-22",302859.5,3397.34,NA,NA
"United States","2023-12-23",302859.5,3397.34,NA,NA
"United States","2023-12-24",302859.5,3403.01,NA,NA
"United States","2023-12-25",302859.5,3403.01,NA,NA
"United States","2023-12-26",302859.5,3403.01,NA,NA
"United States","2023-12-27",302859.5,3403.01,NA,NA
"United States","2023-12-28",302859.5,3403.01,NA,NA
"United States","2023-12-29",302859.5,3403.01,NA,NA
"United States","2023-12-30",302859.5,3403.01,NA,NA
"United States","2023-12-31",302859.5,3409.55,NA,NA
"United States","2024-01-01",302859.5,3409.55,NA,NA
"United States","2024-01-02",302859.5,3409.55,NA,NA
"United States","2024-01-03",302859.5,3409.55,NA,NA
"United States","2024-01-04",302859.5,3409.55,NA,NA
"United States","2024-01-05",302859.5,3409.55,NA,NA
"United States","2024-01-06",302859.5,3409.55,NA,NA
"United States","2024-01-07",302859.5,3416.85,NA,NA
"United States","2024-01-08",302859.5,3416.85,NA,NA
"United States","2024-01-09",302859.5,3416.85,NA,NA
"United States","2024-01-10",302859.5,3416.85,NA,NA
"United States","2024-01-11",302859.5,3416.85,NA,NA
"United States","2024-01-12",302859.5,3416.85,NA,NA
"United States","2024-01-13",302859.5,3416.85,NA,NA
"United States","2024-01-14",302859.5,3424.42,NA,NA
"United States","2024-01-15",302859.5,3424.42,NA,NA
"United States","2024-01-16",302859.5,3424.42,NA,NA
"United States","2024-01-17",302859.5,3424.42,NA,NA
"United States","2024-01-18",302859.5,3424.42,NA,NA
"United States","2024-01-19",302859.5,3424.42,NA,NA
"United States","2024-01-20",302859.5,3424.42,NA,NA
"United States","2024-01-21",302859.5,3431.35,NA,NA
"United States","2024-01-22",302859.5,3431.35,NA,NA
"United States","2024-01-23",302859.5,3431.35,NA,NA
"United States","2024-01-24",302859.5,3431.35,NA,NA
"United States","2024-01-25",302859.5,3431.35,NA,NA
"United States","2024-01-26",302859.5,3431.35,NA,NA
"United States","2024-01-27",302859.5,3431.35,NA,NA
"United States","2024-01-28",302859.5,3437.6,NA,NA
"United States","2024-01-29",302859.5,3437.6,NA,NA
"United States","2024-01-30",302859.5,3437.6,NA,NA
"United States","2024-01-31",302859.5,3437.6,NA,NA
"United States","2024-02-01",302859.5,3437.6,NA,NA
"United States","2024-02-02",302859.5,3437.6,NA,NA
"United States","2024-02-03",302859.5,3437.6,NA,NA
"United States","2024-02-04",302859.5,3442.7,NA,NA
"United States","2024-02-05",302859.5,3442.7,NA,NA
"United States","2024-02-06",302859.5,3442.7,NA,NA
"United States","2024-02-07",302859.5,3442.7,NA,NA
"United States","2024-02-08",302859.5,3442.7,NA,NA
"United States","2024-02-09",302859.5,3442.7,NA,NA
"United States","2024-02-10",302859.5,3442.7,NA,NA
"United States","2024-02-11",302859.5,3447.43,NA,NA
"United States","2024-02-12",302859.5,3447.43,NA,NA
"United States","2024-02-13",302859.5,3447.43,NA,NA
"United States","2024-02-14",302859.5,3447.43,NA,NA
"United States","2024-02-15",302859.5,3447.43,NA,NA
"United States","2024-02-16",302859.5,3447.43,NA,NA
"United States","2024-02-17",302859.5,3447.43,NA,NA
"United States","2024-02-18",302859.5,3451.5,NA,NA
"United States","2024-02-19",302859.5,3451.5,NA,NA
"United States","2024-02-20",302859.5,3451.5,NA,NA
"United States","2024-02-21",302859.5,3451.5,NA,NA
"United States","2024-02-22",302859.5,3451.5,NA,NA
"United States","2024-02-23",302859.5,3451.5,NA,NA
"United States","2024-02-24",302859.5,3451.5,NA,NA
"United States","2024-02-25",302859.5,3455.37,NA,NA
"United States","2024-02-26",302859.5,3455.37,NA,NA
"United States","2024-02-27",302859.5,3455.37,NA,NA
"United States","2024-02-28",302859.5,3455.37,NA,NA
"United States","2024-02-29",302859.5,3455.37,NA,NA
"United States","2024-03-01",302859.5,3455.37,NA,NA
"United States","2024-03-02",302859.5,3455.37,NA,NA
"United States","2024-03-03",302859.5,3459.08,NA,NA
"United States","2024-03-04",302859.5,3459.08,NA,NA
"United States","2024-03-05",302859.5,3459.08,NA,NA
"United States","2024-03-06",302859.5,3459.08,NA,NA
"United States","2024-03-07",302859.5,3459.08,NA,NA
"United States","2024-03-08",302859.5,3459.08,NA,NA
"United States","2024-03-09",302859.5,3459.08,NA,NA
